timestamp,jobid,n,processes,threads,distribution,schedule,computation_time,total_time,primes_found
2026-09-17T14:28:16Z,140420,100000000,8,4,cyclic,static,2.523032,3.553087,5761455
2026-09-17T14:28:16Z,140416,100000000,8,2,block,guided,4.849492,5.352296,5761455
2026-09-17T14:28:17Z,140398,100000000,2,2,block,guided,16.792396,17.295700,5761455
2026-09-17T14:28:17Z,140419,100000000,8,4,block,static,2.953817,3.611259,5761455
2026-09-17T14:28:17Z,140421,100000000,8,4,weighted,static,1.875093,2.514905,5761455
2026-09-17T14:28:17Z,140417,100000000,8,2,cyclic,dynamic,3.347208,4.281086,5761455
2026-09-17T14:28:18Z,140418,100000000,8,2,weighted,dynamic,3.714539,4.259528,5761455
2026-09-17T14:28:20Z,140421,100000000,8,4,weighted,static,1.879266,2.494110,5761455
2026-09-17T14:28:20Z,140420,100000000,8,4,cyclic,static,2.609614,3.583511,5761455
2026-09-17T14:28:20Z,140419,100000000,8,4,block,static,2.345389,2.988436,5761455
2026-09-17T14:28:22Z,140417,100000000,8,2,cyclic,dynamic,3.358136,4.250027,5761455
2026-09-17T14:28:23Z,140418,100000000,8,2,weighted,dynamic,3.720028,4.260515,5761455
2026-09-17T14:28:23Z,140416,100000000,8,2,block,guided,5.138718,5.641344,5761455
2026-09-17T14:28:23Z,140421,100000000,8,4,weighted,static,1.874488,2.496591,5761455
2026-09-17T14:28:23Z,140420,100000000,8,4,cyclic,static,1.697396,2.636119,5761455
2026-09-17T14:28:24Z,140419,100000000,8,4,block,dynamic,2.338415,2.986233,5761455
2026-09-17T14:28:24Z,140399,100000000,2,2,cyclic,guided,13.411990,14.345572,5761455
2026-09-17T14:28:26Z,140421,100000000,8,4,weighted,static,1.876020,2.477826,5761455
2026-09-17T14:28:27Z,140420,100000000,8,4,cyclic,static,1.694592,2.647514,5761455
2026-09-17T14:28:28Z,140419,100000000,8,4,block,dynamic,2.329138,2.962237,5761455
2026-09-17T14:28:28Z,140417,100000000,8,2,cyclic,dynamic,3.351806,4.252383,5761455
2026-09-17T14:28:28Z,140418,100000000,8,2,weighted,dynamic,3.964736,4.523498,5761455
2026-09-17T14:28:29Z,140416,100000000,8,2,block,guided,4.639375,5.136756,5761455
2026-09-17T14:28:29Z,140400,100000000,2,2,weighted,guided,14.711575,15.351351,5761455
2026-09-17T14:28:29Z,140421,100000000,8,4,weighted,static,1.880230,2.474598,5761455
2026-09-17T14:28:30Z,140420,100000000,8,4,cyclic,static,1.693177,2.693019,5761455
2026-09-17T14:28:31Z,140419,100000000,8,4,block,dynamic,2.327583,2.948293,5761455
2026-09-17T14:28:32Z,140421,100000000,8,4,weighted,dynamic,1.873151,2.478526,5761455
2026-09-17T14:28:33Z,140417,100000000,8,2,cyclic,dynamic,3.344437,4.282605,5761455
2026-09-17T14:28:33Z,140420,100000000,8,4,cyclic,dynamic,1.685530,2.642673,5761455
2026-09-17T14:28:33Z,140418,100000000,8,2,weighted,guided,3.718552,4.302804,5761455
2026-09-17T14:28:34Z,140398,100000000,2,2,block,guided,16.791817,17.281389,5761455
2026-09-17T14:28:35Z,140419,100000000,8,4,block,dynamic,2.328987,2.965301,5761455
2026-09-17T14:28:35Z,140416,100000000,8,2,block,guided,5.014827,5.510200,5761455
2026-09-17T14:28:35Z,140421,100000000,8,4,weighted,dynamic,1.872989,2.487807,5761455
2026-09-17T14:28:36Z,140420,100000000,8,4,cyclic,dynamic,1.688239,2.680018,5761455
2026-09-17T14:28:38Z,140417,100000000,8,2,cyclic,guided,3.344086,4.282872,5761455
2026-09-17T14:28:39Z,140419,100000000,8,4,block,dynamic,2.328458,2.998202,5761455
2026-09-17T14:28:39Z,140421,100000000,8,4,weighted,dynamic,1.873147,2.528072,5761455
2026-09-17T14:28:39Z,140418,100000000,8,2,weighted,guided,3.718925,4.324659,5761455
2026-09-17T14:28:39Z,140399,100000000,2,2,cyclic,guided,13.358386,14.249440,5761455
2026-09-17T14:28:40Z,140420,100000000,8,4,cyclic,dynamic,1.684313,2.665244,5761455
2026-09-17T14:28:42Z,140421,100000000,8,4,weighted,dynamic,1.875084,2.551718,5761455
2026-09-17T14:28:42Z,140419,100000000,8,4,block,guided,2.328431,2.968753,5761455
2026-09-17T14:28:43Z,140420,100000000,8,4,cyclic,dynamic,1.683397,2.642228,5761455
2026-09-17T14:28:43Z,140417,100000000,8,2,cyclic,guided,3.348449,4.309249,5761455
2026-09-17T14:28:44Z,140418,100000000,8,2,weighted,guided,3.714456,4.299126,5761455
2026-09-17T14:28:45Z,140421,100000000,8,4,weighted,dynamic,1.873952,2.530778,5761455
2026-09-17T14:28:46Z,140419,100000000,8,4,block,guided,2.327964,2.961360,5761455
2026-09-17T14:28:46Z,140420,100000000,8,4,cyclic,dynamic,1.687059,2.702046,5761455
2026-09-17T14:28:49Z,140417,100000000,8,2,cyclic,guided,3.343774,4.379897,5761455
2026-09-17T14:28:49Z,140421,100000000,8,4,weighted,guided,1.871835,2.490461,5761455
2026-09-17T14:28:49Z,140418,100000000,8,2,weighted,guided,3.731680,4.341273,5761455
2026-09-17T14:28:49Z,140420,100000000,8,4,cyclic,guided,1.703240,2.695216,5761455
2026-09-17T14:28:50Z,140419,100000000,8,4,block,guided,2.333202,2.972622,5761455
2026-09-17T14:28:52Z,140421,100000000,8,4,weighted,guided,1.882790,2.506726,5761455
2026-09-17T14:28:52Z,140398,100000000,2,2,block,guided,16.784437,17.278294,5761455
2026-09-17T14:28:53Z,140420,100000000,8,4,cyclic,guided,1.681483,2.626868,5761455
2026-09-17T14:28:53Z,140419,100000000,8,4,block,guided,2.332969,2.967300,5761455
2026-09-17T14:28:54Z,140417,100000000,8,2,cyclic,guided,3.365864,4.314037,5761455
2026-09-17T14:28:54Z,140418,100000000,8,2,weighted,guided,3.727464,4.307407,5761455
2026-09-17T14:28:55Z,140421,100000000,8,4,weighted,guided,1.872500,2.525129,5761455
2026-09-17T14:28:56Z,140420,100000000,8,4,cyclic,guided,1.680698,2.669999,5761455
2026-09-17T14:28:57Z,140419,100000000,8,4,block,guided,2.327723,2.925971,5761455
2026-09-17T14:28:58Z,140421,100000000,8,4,weighted,guided,1.873444,2.457781,5761455
2026-09-17T14:28:59Z,140422,100000000,8,8,block,static,2.097154,2.879435,5761455
2026-09-17T14:28:59Z,140417,100000000,8,2,cyclic,guided,3.348229,4.252523,5761455
2026-09-17T14:29:00Z,140420,100000000,8,4,cyclic,guided,2.128764,3.377101,5761455
2026-09-17T14:29:01Z,140421,100000000,8,4,weighted,guided,1.875994,2.454401,5761455
2026-09-17T14:29:02Z,140422,100000000,8,8,block,static,1.629611,2.394801,5761455
2026-09-17T14:29:04Z,140420,100000000,8,4,cyclic,guided,2.235216,3.305585,5761455
2026-09-17T14:29:04Z,140422,100000000,8,8,block,static,1.520148,2.149519,5761455
2026-09-17T14:29:05Z,140423,100000000,8,8,cyclic,static,1.276754,2.313944,5761455
2026-09-17T14:29:07Z,140422,100000000,8,8,block,static,1.572082,2.194853,5761455
2026-09-17T14:29:07Z,140423,100000000,8,8,cyclic,static,0.852346,1.872163,5761455
2026-09-17T14:29:09Z,140422,100000000,8,8,block,static,1.481452,2.104933,5761455
2026-09-17T14:29:10Z,140398,100000000,2,2,block,guided,16.785115,17.272274,5761455
2026-09-17T14:29:10Z,140423,100000000,8,8,cyclic,static,1.303338,2.285809,5761455
2026-09-17T14:29:12Z,140422,100000000,8,8,block,dynamic,1.176747,1.817704,5761455
2026-09-17T14:29:13Z,140423,100000000,8,8,cyclic,static,1.270255,2.217789,5761455
2026-09-17T14:29:13Z,140424,100000000,8,8,weighted,static,1.149023,1.686194,5761455
2026-09-17T14:29:14Z,140422,100000000,8,8,block,dynamic,1.353046,2.105728,5761455
2026-09-17T14:29:15Z,140424,100000000,8,8,weighted,static,1.018368,1.564863,5761455
2026-09-17T14:29:15Z,140423,100000000,8,8,cyclic,static,1.184683,2.108305,5761455
2026-09-17T14:29:17Z,140422,100000000,8,8,block,dynamic,1.846802,2.496736,5761455
2026-09-17T14:29:17Z,140424,100000000,8,8,weighted,static,1.584557,2.142740,5761455
2026-09-17T14:29:18Z,140423,100000000,8,8,cyclic,dynamic,1.326471,2.261843,5761455
2026-09-17T14:29:20Z,140422,100000000,8,8,block,dynamic,1.413270,2.069832,5761455
2026-09-17T14:29:20Z,140424,100000000,8,8,weighted,static,1.545814,2.119427,5761455
2026-09-17T14:29:21Z,140423,100000000,8,8,cyclic,dynamic,1.220815,2.390544,5761455
2026-09-17T14:29:22Z,140424,100000000,8,8,weighted,static,1.065894,1.617137,5761455
2026-09-17T14:29:22Z,140422,100000000,8,8,block,dynamic,1.172028,2.040815,5761455
2026-09-17T14:29:24Z,140423,100000000,8,8,cyclic,dynamic,0.904879,2.221306,5761455
2026-09-17T14:29:24Z,140424,100000000,8,8,weighted,dynamic,1.013642,1.553552,5761455
2026-09-17T14:29:25Z,140422,100000000,8,8,block,guided,1.175456,2.054555,5761455
2026-09-17T14:29:26Z,140423,100000000,8,8,cyclic,dynamic,1.065697,2.167976,5761455
2026-09-17T14:29:26Z,140424,100000000,8,8,weighted,dynamic,1.021263,1.558251,5761455
2026-09-17T14:29:28Z,140422,100000000,8,8,block,guided,1.172972,2.019094,5761455
2026-09-17T14:29:29Z,140424,100000000,8,8,weighted,dynamic,1.613311,2.155806,5761455
2026-09-17T14:29:29Z,140423,100000000,8,8,cyclic,dynamic,1.641595,2.576160,5761455
2026-09-17T14:29:30Z,140422,100000000,8,8,block,guided,1.169794,1.791327,5761455
2026-09-17T14:29:31Z,140424,100000000,8,8,weighted,dynamic,1.239219,1.804872,5761455
2026-09-17T14:29:32Z,140423,100000000,8,8,cyclic,guided,1.254476,2.203188,5761455
2026-09-17T14:29:32Z,140422,100000000,8,8,block,guided,1.170473,1.809139,5761455
2026-09-17T14:29:33Z,140424,100000000,8,8,weighted,dynamic,1.066764,1.599686,5761455
2026-09-17T14:29:34Z,140422,100000000,8,8,block,guided,1.172994,1.830387,5761455
2026-09-17T14:29:35Z,140423,100000000,8,8,cyclic,guided,1.314287,2.471624,5761455
2026-09-17T14:29:35Z,140424,100000000,8,8,weighted,guided,0.970462,1.551810,5761455
2026-09-17T14:29:37Z,140424,100000000,8,8,weighted,guided,1.309744,1.868184,5761455
2026-09-17T14:29:38Z,140423,100000000,8,8,cyclic,guided,1.341858,2.351931,5761455
2026-09-17T14:29:40Z,140424,100000000,8,8,weighted,guided,1.522239,2.301146,5761455
2026-09-17T14:29:41Z,140423,100000000,8,8,cyclic,guided,1.525371,2.434794,5761455
2026-09-17T14:29:43Z,140424,100000000,8,8,weighted,guided,1.609158,2.181907,5761455
2026-09-17T14:29:43Z,140423,100000000,8,8,cyclic,guided,1.371881,2.364884,5761455
2026-09-17T14:29:45Z,140424,100000000,8,8,weighted,guided,0.961311,1.530727,5761455
